Cistrome_id,Species,External_id,External_id_type,Factor,Ontology,FastQC,MappedRatio,PBC,PeaksFoldChangeAbove10,FRiP,PeaksUnionDHSRatio,FastQC_flag,MappedRatio_flag,PBC_flag,FRiP_flag,DHSRatio_flag,sum_four_scores,ENCODE_accession,SRA_ENCODE,ENCODE_status
102451,homo_sapiens,GSM2828366,GEO,ZNF223,HEK293,37.0,0.0,0.97,251.0,0.0098317499999975,0.7171652875026523,1,0,1,0,1,3,ENCFF937ADB,SRR6213917,released
100436,homo_sapiens,GSM2828895,GEO,ZNF555,HEK293,40.0,0.0,0.92,1224.0,0.0099644999999975,0.2338908692075678,1,0,1,0,0,2,ENCFF315FTB,SRR6214312,released
102238,homo_sapiens,GSM2828849,GEO,ZNF112,HEK293,40.0,0.0,0.959,184.0,0.0093192499999976,0.5784,1,0,1,0,0,2,ENCFF052UFC,SRR6214187,released
102248,homo_sapiens,GSM2828853,GEO,ZNF350,HEK293,40.0,0.0,0.935,167.0,0.0141997499999964,0.8252,1,0,1,1,1,4,ENCFF738LVY,SRR6214220,released
100856,homo_sapiens,GSM2828995,GEO,ZNF491,HEK293,37.0,0.0,0.966,113.0,0.0046204999999988,0.6182648401826484,1,0,1,0,0,2,ENCFF543YKB,SRR6214415,revoked
101890,homo_sapiens,GSM2828882,GEO,ZNF658,HEK293,37.0,0.0,0.987,157.0,0.0105747499999973,0.5110794877007522,1,0,1,1,0,3,ENCFF561LOR,SRR6214214,released
100624,homo_sapiens,GSM2828912,GEO,ZNF791,HEK293,37.0,0.0,0.97,334.0,0.0105319999999973,0.4622641509433962,1,0,1,1,0,3,ENCFF586VYV,SRR6214330,released
102449,homo_sapiens,GSM2828365,GEO,ZNF155,HEK293,37.0,0.0,0.985,140.0,0.0087722499999978,0.5295670538542767,1,0,1,0,0,2,ENCFF287QCC,SRR6213916,released
102447,homo_sapiens,GSM2828363,GEO,ZNF530,HEK293,37.0,0.0,0.977,199.0,0.007888499999998,0.5842424242424242,1,0,1,0,0,2,ENCFF778REX,SRR6213914,released
100857,homo_sapiens,GSM2828996,GEO,ZNF491,HEK293,37.0,0.0,0.974,115.0,0.0047587499999988,0.5846456692913385,1,0,1,0,0,2,ENCFF723BUN,SRR6214416,revoked
101888,homo_sapiens,GSM2828879,GEO,ZNF621,HEK293,40.0,0.0,0.947,158.0,0.0115139999999971,0.5288,1,0,1,1,0,3,ENCFF750PYC,SRR6214226,released
101891,homo_sapiens,GSM2828881,GEO,ZNF658,HEK293,37.0,0.0,0.996,238.0,0.0183843726828109,0.4186558942343004,1,0,1,1,0,3,ENCFF331OEC,SRR6214213,released
100375,homo_sapiens,GSM2828724,GEO,ZNF148,HEK293,40.0,0.0,0.949,195.0,0.016012749999996,0.6916,1,0,1,1,0,3,ENCFF817CFB,SRR6214106,released
101188,homo_sapiens,GSM2828956,GEO,ZNF624,HEK293,37.0,0.0,0.984,127.0,0.0068249999999982,0.718187274909964,1,0,1,0,1,3,ENCFF638IWT,SRR6214371,released
100376,homo_sapiens,GSM2828723,GEO,ZNF148,HEK293,40.0,0.0,0.948,187.0,0.0144332499999963,0.5464,1,0,1,1,0,3,ENCFF061OTP,SRR6214105,released
101192,homo_sapiens,GSM2828951,GEO,ZBTB48,HEK293,37.0,0.0,0.991,852.0,0.0453294999999886,0.9004,1,0,1,1,1,4,ENCFF365YXG,SRR6214369,released
102448,homo_sapiens,GSM2828364,GEO,ZNF155,HEK293,37.0,0.0,0.984,144.0,0.0080854999999979,0.4815602836879432,1,0,1,0,0,2,ENCFF816GRP,SRR6213915,released
100623,homo_sapiens,GSM2828913,GEO,ZNF791,HEK293,37.0,0.0,0.973,395.0,0.011860499999997,0.492,1,0,1,1,0,3,ENCFF632RPD,SRR6214331,released
100598,homo_sapiens,GSM2828685,GEO,ZNF785,HEK293,37.0,0.0,0.983,225.0,0.0253169999999936,0.6946,1,0,1,1,0,3,ENCFF555XUI,SRR6214064,released
100845,homo_sapiens,GSM2828986,GEO,ZNF548,HEK293,37.0,0.0,0.978,201.0,0.0089807499999977,0.5712895377128954,1,0,1,0,0,2,ENCFF871JTS,SRR6214408,released
101889,homo_sapiens,GSM2828880,GEO,ZNF621,HEK293,40.0,0.0,0.951,160.0,0.011765999999997,0.4902,1,0,1,1,0,3,ENCFF551AQH,SRR6214227,released
101007,homo_sapiens,GSM2828997,GEO,ZNF514,HEK293,37.0,0.0,0.982,139.0,0.0066762499999983,0.4504237288135593,1,0,1,0,0,2,ENCFF785LEU,SRR6214417,released
102446,homo_sapiens,GSM2828362,GEO,ZNF530,HEK293,37.0,0.0,0.976,162.0,0.0080994999999979,0.4468201754385965,1,0,1,0,0,2,ENCFF693AUP,SRR6213913,released
101187,homo_sapiens,GSM2828957,GEO,ZNF624,HEK293,37.0,0.0,0.985,125.0,0.007968749999998,0.6460176991150443,1,0,1,0,0,2,ENCFF676BSD,SRR6214372,released
101703,homo_sapiens,GSM2824336,GEO,ZBTB10,HEK293,36.0,0.0,0.986,510.0,0.0452819999999886,0.9022,1,0,1,1,1,4,ENCFF454CBQ,SRR6212704,released
101702,homo_sapiens,GSM2824337,GEO,ZBTB10,HEK293,37.0,0.0,0.985,327.0,0.0326879999999918,0.8884,1,0,1,1,1,4,ENCFF456XDQ,SRR6212705,released
101915,homo_sapiens,GSM2827597,GEO,ZNF433,HEK293,37.0,0.0,0.966,118.0,0.0043649999999989,0.4816870144284129,1,0,1,0,0,2,ENCFF380XRO,SRR6213897,released
101572,homo_sapiens,GSM2827233,GEO,ZNF571,HEK293,40.0,0.0,0.965,142.0,0.0087287499999978,0.4413616227558871,1,0,1,0,0,2,ENCFF226BLN,SRR6213155,released
100167,homo_sapiens,GSM2827557,GEO,ZNF157,HEK293,37.0,0.0,0.976,1032.0,0.0235312499999941,0.5504,1,0,1,1,0,3,ENCFF794VUU,SRR6213850,released
100202,homo_sapiens,GSM2827353,GEO,ZNF211,HEK293,37.0,0.0,0.974,231.0,0.0071672499999982,0.4067901234567901,1,0,1,0,0,2,ENCFF651FCK,SRR6213523,released
100195,homo_sapiens,GSM2827342,GEO,ZNF302,HEK293,37.0,0.0,0.984,164.0,0.0092312499999976,0.659247889485802,1,0,1,0,0,2,ENCFF061PFW,SRR6213538,released
102513,homo_sapiens,GSM2827531,GEO,ZNF493,HEK293,37.0,0.0,0.965,112.0,0.0045477499999988,0.4995555555555555,1,0,1,0,0,2,ENCFF191HHO,SRR6213729,revoked
100864,homo_sapiens,GSM2827398,GEO,ZNF521,HEK293,40.0,0.0,0.945,135.0,0.0098717499999975,0.3755636675971656,1,0,1,0,0,2,ENCFF780IGT,SRR6213578,released
100171,homo_sapiens,GSM2827562,GEO,ZNF473,HEK293,40.0,0.0,0.961,142.0,0.0108452499999972,0.54,1,0,1,1,0,3,ENCFF126ZYT,SRR6213853,released
102058,homo_sapiens,GSM2827608,GEO,ZNF507,K562,40.0,0.0,0.942,1433.0,0.0200927499999949,0.123,1,0,1,1,0,3,ENCFF240EGC,SRR6213909,released
100625,homo_sapiens,GSM2827509,GEO,ZNF701,HEK293,37.0,0.0,0.985,167.0,0.0100629999999974,0.6326,1,0,1,1,0,3,ENCFF784RTY,SRR6213707,released
101721,homo_sapiens,GSM2827587,GEO,ZNF747,HEK293,37.0,0.0,0.986,143.0,0.0084004999999979,0.4696228044917938,1,0,1,0,0,2,ENCFF961HPB,SRR6213888,released
101213,homo_sapiens,GSM2827472,GEO,ZNF266,HEK293,37.0,0.0,0.983,312.0,0.0098122499999975,0.4973736047275114,1,0,1,0,0,2,ENCFF103HSX,SRR6213640,released
101914,homo_sapiens,GSM2827596,GEO,ZNF433,HEK293,37.0,0.0,0.962,134.0,0.0052272499999986,0.4567039106145251,1,0,1,0,0,2,ENCFF661FBG,SRR6213896,released
101762,homo_sapiens,GSM2827316,GEO,ZNF629,HEK293,37.0,0.0,0.969,4300.0,0.1135804999999716,0.9546,1,0,1,1,1,4,ENCFF701LQT,SRR6213406,released
100201,homo_sapiens,GSM2827354,GEO,ZNF211,HEK293,37.0,0.0,0.984,209.0,0.0094142499999976,0.5193187595322827,1,0,1,0,0,2,ENCFF688OBA,SRR6213524,released
100166,homo_sapiens,GSM2827556,GEO,ZNF157,HEK293,37.0,0.0,0.979,1005.0,0.0223354999999944,0.517,1,0,1,1,0,3,ENCFF409HCF,SRR6213849,released
101573,homo_sapiens,GSM2827232,GEO,ZNF571,HEK293,40.0,0.0,0.959,150.0,0.0101862499999974,0.4478,1,0,1,1,0,3,ENCFF256EWC,SRR6213154,released
102512,homo_sapiens,GSM2827530,GEO,ZNF493,HEK293,37.0,0.0,,152.0,0.0106649999999973,0.4766666666666667,1,0,0,1,0,2,ENCFF790RTP,SRR6213728,revoked
101368,homo_sapiens,GSM2827456,GEO,ZNF560,HEK293,37.0,0.0,0.988,144.0,0.0070614999999982,0.4665683382497542,1,0,1,0,0,2,ENCFF901AEL,SRR6213633,released
102033,homo_sapiens,GSM2827388,GEO,ZNF174,HEK293,40.0,0.0,0.923,90.0,0.0075182499999981,0.8398,1,0,1,0,1,3,ENCFF700ORL,SRR6213568,released
100626,homo_sapiens,GSM2827508,GEO,ZNF701,HEK293,37.0,0.0,0.987,153.0,0.0101289999999974,0.6578,1,0,1,1,0,3,ENCFF610KRG,SRR6213706,released
102059,homo_sapiens,GSM2827609,GEO,ZNF507,K562,40.0,0.0,0.959,1802.0,0.0222559999999944,0.1204,1,0,1,1,0,3,ENCFF306MYT,SRR6213910,released
101882,homo_sapiens,GSM2827405,GEO,ZNF404,HEK293,37.0,0.0,0.969,127.0,0.0065014999999983,0.6550466153222537,1,0,1,0,0,2,ENCFF052DGQ,SRR6213588,released
101365,homo_sapiens,GSM2827442,GEO,ZNF195,HEK293,40.0,0.0,0.946,101.0,0.0042509999999989,0.5720620842572062,1,0,1,0,0,2,ENCFF708HJS,SRR6213659,revoked
101492,homo_sapiens,GSM2827429,GEO,ZBTB20,HEK293,37.0,0.0,0.985,2430.0,0.07990799999998,0.9392,1,0,1,1,1,4,ENCFF204KOO,SRR6213664,released
101214,homo_sapiens,GSM2827471,GEO,ZNF266,HEK293,37.0,0.0,0.982,185.0,0.0088842499999977,0.4451901565995526,1,0,1,0,0,2,ENCFF083CVO,SRR6213639,released
100753,homo_sapiens,GSM2827273,GEO,ZNF248,HEK293,40.0,0.0,0.949,153.0,0.0096027499999976,0.5280421137882162,1,0,1,0,0,2,ENCFF076DJF,SRR6213268,released
101207,homo_sapiens,GSM2827460,GEO,ZNF398,HEK293,40.0,0.0,0.951,3347.0,0.0847187499999788,0.9344,1,0,1,1,1,4,ENCFF217XXN,SRR6213635,released
101763,homo_sapiens,GSM2827315,GEO,ZNF629,HEK293,37.0,0.0,0.963,4331.0,0.1068689999999732,0.9562,1,0,1,1,1,4,ENCFF920JRG,SRR6213405,released
100865,homo_sapiens,GSM2827397,GEO,ZNF521,HEK293,40.0,0.0,0.934,145.0,0.0101382499999974,0.4004,1,0,1,1,0,3,ENCFF109KFS,SRR6213577,released
101429,homo_sapiens,GSM2827213,GEO,ZNF524,HEK293,36.0,0.0,0.99,204.0,0.0282034999999929,0.8872,1,0,1,1,1,4,ENCFF537WRB,SRR6213142,revoked
101427,homo_sapiens,GSM2827215,GEO,Zbtb21,HEK293,37.0,0.0,0.979,1495.0,0.0471792499999882,0.912,1,0,1,1,1,4,ENCFF280GIQ,SRR6213145,released
101881,homo_sapiens,GSM2827406,GEO,ZNF404,HEK293,37.0,0.0,0.994,231.0,0.0138638656673358,0.4565075212557227,1,0,1,1,0,3,ENCFF491FIO,SRR6213589,released
102242,homo_sapiens,GSM2827380,GEO,ZNF169,HEK293,37.0,0.0,0.988,222.0,0.011636249999997,0.5732,1,0,1,1,0,3,ENCFF390IPW,SRR6213544,released
101576,homo_sapiens,GSM2827237,GEO,ZNF300,HEK293,40.0,0.0,0.936,140.0,0.0066824999999983,0.5543147208121827,1,0,1,0,0,2,ENCFF916WNU,SRR6213224,revoked
102511,homo_sapiens,GSM2827533,GEO,ZNF662,HEK293,40.0,0.0,0.957,140.0,0.0087642499999978,0.4852441890833116,1,0,1,0,0,2,ENCFF410PMB,SRR6213827,revoked
101137,homo_sapiens,GSM2827156,GEO,ZNF416,HEK293,37.0,0.0,0.984,156.0,0.0093897499999976,0.5338256312529777,1,0,1,0,0,2,ENCFF711PUH,SRR6213077,released
101367,homo_sapiens,GSM2827455,GEO,ZNF560,HEK293,37.0,0.0,0.972,191.0,0.0081297499999979,0.363304665102945,1,0,1,0,0,2,ENCFF075NLI,SRR6213632,released
101206,homo_sapiens,GSM2827459,GEO,ZNF398,HEK293,40.0,0.0,0.957,2559.0,0.0684299999999829,0.9296,1,0,1,1,1,4,ENCFF183GXL,SRR6213634,released
101366,homo_sapiens,GSM2827443,GEO,ZNF195,HEK293,40.0,0.0,0.951,149.0,0.0096717499999975,0.4028,1,0,1,0,0,2,ENCFF990OIS,SRR6213660,revoked
101491,homo_sapiens,GSM2827428,GEO,ZBTB20,HEK293,37.0,0.0,0.978,3398.0,0.1341154999999664,0.9562,1,0,1,1,1,4,ENCFF033ZFD,SRR6213663,released
101430,homo_sapiens,GSM2827212,GEO,ZNF524,HEK293,37.0,0.0,0.986,125.0,0.0251379999999937,0.8974,1,0,1,1,1,4,ENCFF103KFM,SRR6213141,revoked
100754,homo_sapiens,GSM2827272,GEO,ZNF248,HEK293,40.0,0.0,0.937,178.0,0.0138517499999965,0.4848,1,0,1,1,0,3,ENCFF079WWC,SRR6213267,released
101722,homo_sapiens,GSM2827588,GEO,ZNF747,HEK293,37.0,0.0,0.983,141.0,0.0097404999999975,0.3989401968205904,1,0,1,0,0,2,ENCFF148YZK,SRR6213889,released
102241,homo_sapiens,GSM2827379,GEO,ZNF169,HEK293,37.0,0.0,0.988,249.0,0.0135887499999966,0.5984,1,0,1,1,0,3,ENCFF167QBT,SRR6213543,released
101428,homo_sapiens,GSM2827214,GEO,Zbtb21,HEK293,37.0,0.0,0.982,1341.0,0.0394009999999901,0.906,1,0,1,1,1,4,ENCFF950RDX,SRR6213144,released
100170,homo_sapiens,GSM2827561,GEO,ZNF473,HEK293,40.0,0.0,0.954,180.0,0.0151614999999962,0.5136,1,0,1,1,0,3,ENCFF204KLS,SRR6213852,released
101138,homo_sapiens,GSM2827157,GEO,ZNF416,HEK293,37.0,0.0,0.987,126.0,0.0075889999999981,0.6373144399460189,1,0,1,0,0,2,ENCFF859HOC,SRR6213078,released
102510,homo_sapiens,GSM2827532,GEO,ZNF662,HEK293,40.0,0.0,0.994,329.0,0.0202177986252986,0.54,1,0,1,1,0,3,ENCFF857UFP,SRR6213826,revoked
100194,homo_sapiens,GSM2827341,GEO,ZNF302,HEK293,37.0,0.0,0.984,145.0,0.0070519999999982,0.5160938352427714,1,0,1,0,0,2,ENCFF328EBF,SRR6213537,released
101577,homo_sapiens,GSM2827236,GEO,ZNF300,HEK293,40.0,0.0,0.927,167.0,0.0101137499999974,0.5274,1,0,1,1,0,3,ENCFF213XIX,SRR6213223,revoked
146833,homo_sapiens,GSM5330684,GEO,ZNF250,K-562,40.0,0.0,0.979,394.0,0.0138439179115643,0.5197255574614065,1,0,1,1,0,3,ENCFF481FOV,SRR14636998,revoked
166759,homo_sapiens,GSM4307849,GEO,Repin1,HEK293,37.0,0.0,0.997,229.0,0.0242605510965227,0.7618,1,0,1,1,1,4,ENCFF685PQB,SRR11075388,released
166760,homo_sapiens,GSM4307848,GEO,Repin1,HEK293,38.0,0.0,0.996,135.0,0.0154783087416278,0.8806,1,0,1,1,1,4,ENCFF629DEC,SRR11075387,released
177165,homo_sapiens,GSM3634154,GEO,Zbtb12,HEK293,37.0,0.0,0.995,716.0,0.0246929105667904,0.8398,1,0,1,1,1,4,ENCFF684UVH,SRR8659959,released
177206,homo_sapiens,GSM3634206,GEO,ZNF510,HEK293,37.0,0.0,0.996,666.0,0.0150685411071564,0.3437902879243661,1,0,1,1,0,3,ENCFF600HHA,SRR8660024,released
177015,homo_sapiens,GSM3634201,GEO,ZNF768,HEK293,37.0,0.0,0.998,341.0,0.0258300553599331,0.7032,1,0,1,1,1,4,ENCFF223ZOA,SRR8660019,released
177088,homo_sapiens,GSM3634423,GEO,ZNF189,HEK293,40.0,0.0,0.991,2645.0,0.1057094225592285,0.8312,1,0,1,1,1,4,ENCFF271YPD,SRR8660124,released
179316,homo_sapiens,GSM2424064,GEO,ZNF382,HEK293,40.0,0.0,0.995,737.0,0.0778338605356727,0.8958,1,0,1,1,1,4,ENCFF418SMX,SRR5112170,revoked
179328,homo_sapiens,GSM2424256,GEO,ZNF202,HEK293,38.0,0.0,0.995,260.0,0.0177391384332624,0.3817891373801917,1,0,1,1,0,3,ENCFF352QLC,SRR5112374,released
179333,homo_sapiens,GSM2424164,GEO,ZBTB49,HEK293,37.0,0.0,0.996,223.0,0.0115411252597099,0.5388739946380697,1,0,1,1,0,3,ENCFF505FEG,SRR5112276,released
179339,homo_sapiens,GSM2424073,GEO,ZNF800,HEK293,37.0,0.0,0.997,622.0,0.0234539683302413,0.79,1,0,1,1,1,4,ENCFF381EMJ,SRR5112183,revoked
179340,homo_sapiens,GSM2424163,GEO,ZBTB49,HEK293,38.0,0.0,0.996,211.0,0.014300056569562,0.5009572431397575,1,0,1,1,0,3,ENCFF951RZS,SRR5112275,released
179343,homo_sapiens,GSM2424065,GEO,ZNF382,HEK293,40.0,0.0,0.995,689.0,0.0823010502298539,0.9062,1,0,1,1,1,4,ENCFF426TGH,SRR5112171,revoked
179346,homo_sapiens,GSM2424141,GEO,ZNF547,HEK293,37.0,0.0,0.996,429.0,0.0164152677398529,0.6371252204585538,1,0,1,1,0,3,ENCFF923CFU,SRR5112279,released
179356,homo_sapiens,GSM2424072,GEO,ZNF800,HEK293,37.0,0.0,0.997,479.0,0.0204327656412015,0.7484,1,0,1,1,1,4,ENCFF033RQX,SRR5112182,revoked
179366,homo_sapiens,GSM2424142,GEO,ZNF547,HEK293,37.0,0.0,0.997,313.0,0.0183617218674235,0.7032,1,0,1,1,1,4,ENCFF965LJP,SRR5112280,released
179375,homo_sapiens,GSM2424100,GEO,ZBTB11,HEK293,37.0,0.0,0.985,6090.0,0.0919593914112064,0.709,1,0,1,1,1,4,ENCFF768RZW,SRR5112209,released
179387,homo_sapiens,GSM2424049,GEO,ZNF707,HEK293,38.0,0.0,0.996,565.0,0.0220014206877162,0.3722,1,0,1,1,0,3,ENCFF522POF,SRR5112162,released
179412,homo_sapiens,GSM2424099,GEO,ZBTB11,HEK293,37.0,0.0,0.988,4793.0,0.1064213760841416,0.8916,1,0,1,1,1,4,ENCFF952XTB,SRR5112208,released
179419,homo_sapiens,GSM2424255,GEO,ZNF202,HEK293,38.0,0.0,0.997,267.0,0.0181512979745143,0.376713920520567,1,0,1,1,0,3,ENCFF083PWC,SRR5112373,released
179454,homo_sapiens,GSM2423864,GEO,ZNF610,HEK293,36.0,0.0,0.997,917.0,0.0397322443838447,0.8386,1,0,1,1,1,4,ENCFF333HZB,SRR5111973,released
179456,homo_sapiens,GSM2423517,GEO,ZNF101,HEK293,37.0,0.0,0.99,189.0,0.033678834197077,0.9186,1,0,1,1,1,4,ENCFF466VMF,SRR5111618,revoked
179458,homo_sapiens,GSM2423190,GEO,Prdm10,HEK293,36.0,0.0,0.994,10059.0,0.2134742497330854,0.9304,1,0,1,1,1,4,ENCFF445ZKX,SRR5111295,released
179462,homo_sapiens,GSM2423493,GEO,ZNF558,HEK293,37.0,0.0,0.995,1038.0,0.0269368643573097,0.5126,1,0,1,1,0,3,ENCFF632OUF,SRR5111605,released
179471,homo_sapiens,GSM2423375,GEO,ZNF488,HEK293,38.0,0.0,0.996,363.0,0.0210119872492503,0.629,1,0,1,1,0,3,ENCFF508MSA,SRR5111489,released
179484,homo_sapiens,GSM2423484,GEO,ZNF239,HEK293,37.0,0.0,0.997,447.0,0.0254252936834535,0.6026,1,0,1,1,0,3,ENCFF586BYR,SRR5111614,released
179488,homo_sapiens,GSM2423598,GEO,ZNF414,HEK293,40.0,0.0,0.992,542.0,0.0434757277669036,0.5004,1,0,1,1,0,3,ENCFF580STU,SRR5111714,revoked
179490,homo_sapiens,GSM2423601,GEO,ZNF264,HEK293,37.0,0.0,0.992,229.0,0.0141188335154179,0.6917910447761194,1,0,1,1,0,3,ENCFF270PCJ,SRR5111734,revoked
179494,homo_sapiens,GSM2423582,GEO,ZNF654,HEK293,37.0,0.0,0.989,15392.0,0.0834348002405994,0.9578,1,0,1,1,1,4,ENCFF549SRV,SRR5111686,released
179498,homo_sapiens,GSM2423318,GEO,ZNF335,HEK293,36.0,0.0,0.994,6074.0,0.2210534532893028,0.9584,1,0,1,1,1,4,ENCFF898JXS,SRR5111427,released
179503,homo_sapiens,GSM2423964,GEO,ZNF781,HEK293,37.0,0.0,0.992,4645.0,0.0268807795426,0.1858,1,0,1,1,0,3,ENCFF931JHV,SRR5112098,revoked
179515,homo_sapiens,GSM2423767,GEO,ZBTB17,HEK293,37.0,0.0,0.996,3553.0,0.1845966457275019,0.841,1,0,1,1,1,4,ENCFF120XAX,SRR5111890,released
179517,homo_sapiens,GSM2423862,GEO,ZNF146,HEK293,37.0,0.0,0.997,3748.0,0.058251251332226,0.1312,1,0,1,1,0,3,ENCFF209LAN,SRR5111962,released
179528,homo_sapiens,GSM2423021,GEO,ZNF366,HEK293,40.0,0.0,0.995,4252.0,0.1280307272345169,0.6106,1,0,1,1,0,3,ENCFF572AYV,SRR5111104,released
179531,homo_sapiens,GSM2423851,GEO,ZNF792,HEK293,37.0,0.0,0.997,316.0,0.0275531894157379,0.7646,1,0,1,1,1,4,ENCFF755CGW,SRR5111975,released
179535,homo_sapiens,GSM2423652,GEO,ZNF138,HEK293,37.0,0.0,0.996,210.0,0.0121677277707974,0.5314559616536848,1,0,1,1,0,3,ENCFF858BWH,SRR5111752,released
179544,homo_sapiens,GSM2423937,GEO,ZNF324,HEK293,37.0,0.0,0.997,261.0,0.0369218222241452,0.8978,1,0,1,1,1,4,ENCFF936RHD,SRR5112070,released
179564,homo_sapiens,GSM2423836,GEO,ZNF580,HEK293,36.0,0.0,0.997,720.0,0.0499896645767131,0.7988,1,0,1,1,1,4,ENCFF919KAD,SRR5111932,released
179594,homo_sapiens,GSM2423191,GEO,ZNF121,HEK293,40.0,0.0,0.996,378.0,0.0528666402694584,0.57,1,0,1,1,0,3,ENCFF986WDC,SRR5111297,released
179597,homo_sapiens,GSM2423516,GEO,ZNF501,HEK293,40.0,0.0,0.995,203.0,0.0591690437715372,0.9116,1,0,1,1,1,4,ENCFF640PHT,SRR5111630,released
179601,homo_sapiens,GSM2423492,GEO,ZNF558,HEK293,37.0,0.0,0.995,928.0,0.0361894819143792,0.6606,1,0,1,1,0,3,ENCFF382AAJ,SRR5111604,released
179610,homo_sapiens,GSM2423865,GEO,ZNF610,HEK293,37.0,0.0,0.997,459.0,0.0256437762069481,0.85,1,0,1,1,1,4,ENCFF911HHR,SRR5111974,released
179613,homo_sapiens,GSM2423863,GEO,ZNF146,HEK293,37.0,0.0,0.996,2884.0,0.0506877203883135,0.1278,1,0,1,1,0,3,ENCFF441XRJ,SRR5111963,released
179624,homo_sapiens,GSM2423965,GEO,ZNF781,HEK293,37.0,0.0,0.994,4994.0,0.0292270435944398,0.1958,1,0,1,1,0,3,ENCFF180QIL,SRR5112099,revoked
179629,homo_sapiens,GSM2423197,GEO,ZNF292,HEK293,37.0,0.0,0.991,183.0,0.0139327896875206,0.4346289752650176,1,0,1,1,0,3,ENCFF104INT,SRR5111316,released
179641,homo_sapiens,GSM2423881,GEO,ZNF837,HEK293,37.0,0.0,0.997,264.0,0.0162296504536743,0.6251847472657405,1,0,1,1,0,3,ENCFF940QRR,SRR5111990,released
179642,homo_sapiens,GSM2423671,GEO,ZNF438,HEK293,40.0,0.0,0.989,4812.0,0.0291477038218086,0.2204,1,0,1,1,0,3,ENCFF619LOK,SRR5111780,revoked
179643,homo_sapiens,GSM2423319,GEO,ZNF335,HEK293,36.0,0.0,0.994,6408.0,0.236837039392571,0.9578,1,0,1,1,1,4,ENCFF251PNI,SRR5111428,released
179644,homo_sapiens,GSM2423485,GEO,ZNF239,HEK293,38.0,0.0,0.997,350.0,0.0211257549244316,0.5948,1,0,1,1,0,3,ENCFF876PMY,SRR5111615,released
179645,homo_sapiens,GSM2423600,GEO,ZNF264,HEK293,37.0,0.0,0.987,194.0,0.0116281770799871,0.784429178933595,1,0,1,1,1,4,ENCFF515LZE,SRR5111733,revoked
179648,homo_sapiens,GSM2423599,GEO,ZNF414,HEK293,40.0,0.0,0.993,363.0,0.0348883557103904,0.5248,1,0,1,1,0,3,ENCFF844IHT,SRR5111715,revoked
179651,homo_sapiens,GSM2423698,GEO,ZNF641,HEK293,37.0,0.0,0.997,226.0,0.0156472514418519,0.7242,1,0,1,1,1,4,ENCFF499VFM,SRR5111804,revoked
179667,homo_sapiens,GSM2423927,GEO,Prdm12,HEK293,38.0,0.0,0.988,1242.0,0.0153851921649353,0.2206677265500795,1,0,1,1,0,3,ENCFF923WIN,SRR5112032,revoked
179668,homo_sapiens,GSM2423653,GEO,ZNF138,HEK293,37.0,0.0,0.995,225.0,0.0136286413706211,0.5324217026907808,1,0,1,1,0,3,ENCFF528TQX,SRR5111753,released
179669,homo_sapiens,GSM2423956,GEO,Zbtb7a,HEK293,37.0,0.0,0.998,249.0,0.0253031596733701,0.8516,1,0,1,1,1,4,ENCFF649OML,SRR5112093,released
179670,homo_sapiens,GSM2423020,GEO,ZNF366,HEK293,40.0,0.0,0.996,5237.0,0.1331886311676237,0.559,1,0,1,1,0,3,ENCFF291MOB,SRR5111103,released
179679,homo_sapiens,GSM2423768,GEO,ZBTB17,HEK293,37.0,0.0,0.996,2408.0,0.1735223724544275,0.8642,1,0,1,1,1,4,ENCFF862OIP,SRR5111891,released
179694,homo_sapiens,GSM2423016,GEO,ZNF175,HEK293,37.0,0.0,0.997,267.0,0.0146049271265271,0.4069440100093838,1,0,1,1,0,3,ENCFF076GRK,SRR5111110,released
179695,homo_sapiens,GSM2423192,GEO,ZNF121,HEK293,40.0,0.0,0.997,317.0,0.0452579851473557,0.5682,1,0,1,1,0,3,ENCFF505LMS,SRR5111298,released
179698,homo_sapiens,GSM2423515,GEO,ZNF501,HEK293,40.0,0.0,0.996,209.0,0.0463965530334708,0.8762,1,0,1,1,1,4,ENCFF716DCY,SRR5111629,released
179700,homo_sapiens,GSM2423293,GEO,ZNF680,HEK293,37.0,0.0,0.997,1586.0,0.0266747680313617,0.4816,1,0,1,1,0,3,ENCFF292AJW,SRR5111402,released
179710,homo_sapiens,GSM2423938,GEO,ZNF324,HEK293,37.0,0.0,0.997,303.0,0.0408631148012064,0.8866,1,0,1,1,1,4,ENCFF909UDE,SRR5112071,released
179712,homo_sapiens,GSM2423627,GEO,ZNF740,K-562,37.0,0.0,0.995,151.0,0.0141516291012103,0.5694935217903416,1,0,1,1,0,3,ENCFF607RXB,SRR5111729,released
179724,homo_sapiens,GSM2423835,GEO,ZNF580,HEK293,36.0,0.0,0.997,758.0,0.0518574426705305,0.7894,1,0,1,1,1,4,ENCFF853ZLC,SRR5111931,released
179725,homo_sapiens,GSM2423128,GEO,ZNF341,HEK293,37.0,0.0,0.995,6116.0,0.1178337317006353,0.9438,1,0,1,1,1,4,ENCFF436WRK,SRR5111225,released
179727,homo_sapiens,GSM2423537,GEO,ZNF423,HEK293,37.0,0.0,0.998,449.0,0.0233193407116191,0.8894,1,0,1,1,1,4,ENCFF336XLE,SRR5111628,released
179728,homo_sapiens,GSM2423636,GEO,ZBTB33,HEK293,37.0,0.0,0.997,970.0,0.0340621392980387,0.778,1,0,1,1,1,4,ENCFF154HBU,SRR5111766,revoked
